meter_id;timestamp;power_kw
1;2026-01-28 18:00:00.000;204,87
1;2026-01-28 19:00:00.000;199,42
1;2026-01-28 20:00:00.000;183,93
1;2026-01-28 21:00:00.000;197,04
1;2026-01-28 22:00:00.000;193,45
1;2026-01-28 23:00:00.000;169,6
1;2026-01-29 00:00:00.000;93,17
1;2026-01-29 01:00:00.000;113
1;2026-01-29 02:00:00.000;110,38
1;2026-01-29 03:00:00.000;82,79
1;2026-01-29 04:00:00.000;84,45
1;2026-01-29 05:00:00.000;105,49
1;2026-01-29 06:00:00.000;304,92
1;2026-01-29 07:00:00.000;299,68
1;2026-01-29 08:00:00.000;287,53
1;2026-01-29 09:00:00.000;369,3
1;2026-01-29 10:00:00.000;354,09
1;2026-01-29 11:00:00.000;357,94
1;2026-01-29 12:00:00.000;360,49
1;2026-01-29 13:00:00.000;364,58
1;2026-01-29 14:00:00.000;347,48
1;2026-01-29 15:00:00.000;356,54
1;2026-01-29 16:00:00.000;333,88
1;2026-01-29 17:00:00.000;355,59
1;2026-01-29 18:00:00.000;188,69
1;2026-01-29 19:00:00.000;190,59
1;2026-01-29 20:00:00.000;182,14
1;2026-01-29 21:00:00.000;208,42
1;2026-01-29 22:00:00.000;185,36
1;2026-01-29 23:00:00.000;144,58
1;2026-01-30 00:00:00.000;112
1;2026-01-30 01:00:00.000;119,82
1;2026-01-30 02:00:00.000;80,33
1;2026-01-30 03:00:00.000;97,09
1;2026-01-30 04:00:00.000;81,78
1;2026-01-30 05:00:00.000;83,04
1;2026-01-30 06:00:00.000;312
1;2026-01-30 07:00:00.000;294,27
1;2026-01-30 08:00:00.000;314,41
1;2026-01-30 09:00:00.000;359,8
1;2026-01-30 10:00:00.000;361,49
1;2026-01-30 11:00:00.000;331,1
1;2026-01-30 12:00:00.000;367,33
1;2026-01-30 13:00:00.000;332,47
1;2026-01-30 14:00:00.000;332
1;2026-01-30 15:00:00.000;336,89
1;2026-01-30 16:00:00.000;368,67
1;2026-01-30 17:00:00.000;348,99
1;2026-01-30 18:00:00.000;204,49
1;2026-01-30 19:00:00.000;209,69
1;2026-01-30 20:00:00.000;182,12
1;2026-01-30 21:00:00.000;191,56
1;2026-01-30 22:00:00.000;185,69
1;2026-01-30 23:00:00.000;147,08
2;2026-01-30 23:00:00.000;307,56
2;2026-01-30 22:00:00.000;301,84
2;2026-01-30 21:00:00.000;305,49
2;2026-01-30 20:00:00.000;295,06
2;2026-01-30 19:00:00.000;306,6
2;2026-01-30 18:00:00.000;293,45
2;2026-01-30 17:00:00.000;292,19
2;2026-01-30 16:00:00.000;304,42
2;2026-01-30 15:00:00.000;295,77
2;2026-01-30 14:00:00.000;309,43
2;2026-01-30 13:00:00.000;299,73
2;2026-01-30 12:00:00.000;291,75
2;2026-01-30 11:00:00.000;299,82
2;2026-01-30 10:00:00.000;304,16
2;2026-01-30 09:00:00.000;303,05
2;2026-01-30 08:00:00.000;296,84
2;2026-01-30 07:00:00.000;291,38
2;2026-01-30 06:00:00.000;302,94
2;2026-01-30 05:00:00.000;309,34
2;2026-01-30 04:00:00.000;306,23
2;2026-01-30 03:00:00.000;305,88
2;2026-01-30 02:00:00.000;304,33
2;2026-01-30 01:00:00.000;292,3
2;2026-01-30 00:00:00.000;304,16
2;2026-01-29 23:00:00.000;300,19
2;2026-01-29 22:00:00.000;294,08
2;2026-01-29 21:00:00.000;307,07
2;2026-01-29 20:00:00.000;304,37
2;2026-01-29 19:00:00.000;302,2
2;2026-01-29 18:00:00.000;309,11
2;2026-01-29 17:00:00.000;292,72
2;2026-01-29 16:00:00.000;309,2
2;2026-01-29 15:00:00.000;306,39
2;2026-01-29 14:00:00.000;296,86
2;2026-01-29 13:00:00.000;298,52
2;2026-01-29 12:00:00.000;298,43
2;2026-01-29 11:00:00.000;309,06
2;2026-01-29 10:00:00.000;307,6
2;2026-01-29 09:00:00.000;304,03
2;2026-01-29 08:00:00.000;307,37
2;2026-01-29 07:00:00.000;305,63
2;2026-01-29 06:00:00.000;305,39
2;2026-01-29 05:00:00.000;309,02
2;2026-01-29 04:00:00.000;304,74
2;2026-01-29 03:00:00.000;294,73
2;2026-01-29 02:00:00.000;291,87
2;2026-01-29 01:00:00.000;291,53
2;2026-01-29 00:00:00.000;291,03
2;2026-01-28 23:00:00.000;297,79
2;2026-01-28 22:00:00.000;295,62
2;2026-01-28 21:00:00.000;300,36
2;2026-01-28 20:00:00.000;300,12
2;2026-01-28 19:00:00.000;296,31
2;2026-01-28 18:00:00.000;300,24
2;2026-01-28 17:00:00.000;305,88
2;2026-01-28 16:00:00.000;304,11
2;2026-01-28 15:00:00.000;309,97
2;2026-01-28 14:00:00.000;292,96
2;2026-01-28 13:00:00.000;309,12
2;2026-01-28 12:00:00.000;292,38
2;2026-01-28 11:00:00.000;301,1
2;2026-01-28 10:00:00.000;295,38
2;2026-01-28 09:00:00.000;308,82
2;2026-01-28 08:00:00.000;306,32
2;2026-01-28 07:00:00.000;309,11
2;2026-01-28 06:00:00.000;304,15
2;2026-01-28 05:00:00.000;294,51
2;2026-01-28 04:00:00.000;305,93
2;2026-01-28 03:00:00.000;303,15
2;2026-01-28 02:00:00.000;299,43
2;2026-01-28 01:00:00.000;298,31
2;2026-01-28 00:00:00.000;304,13
2;2026-01-27 23:00:00.000;305,89
2;2026-01-27 22:00:00.000;291,7
2;2026-01-27 21:00:00.000;301,78
2;2026-01-27 20:00:00.000;292,32
2;2026-01-27 19:00:00.000;305,9
2;2026-01-27 18:00:00.000;301,21
2;2026-01-27 17:00:00.000;295,42
2;2026-01-27 16:00:00.000;309,92
2;2026-01-27 15:00:00.000;301,48
2;2026-01-27 14:00:00.000;291,43
2;2026-01-27 13:00:00.000;290,62
2;2026-01-27 12:00:00.000;294,13
2;2026-01-27 11:00:00.000;290,43
2;2026-01-27 10:00:00.000;304,96
2;2026-01-27 09:00:00.000;306,69
2;2026-01-27 08:00:00.000;304,66
2;2026-01-27 07:00:00.000;291,93
2;2026-01-27 06:00:00.000;305,86
2;2026-01-27 05:00:00.000;301,63
2;2026-01-27 04:00:00.000;305,18
2;2026-01-27 03:00:00.000;291,53
2;2026-01-27 02:00:00.000;293,66
2;2026-01-27 01:00:00.000;296,45
2;2026-01-27 00:00:00.000;309,46
2;2026-01-26 23:00:00.000;302,62
2;2026-01-26 22:00:00.000;293,18
2;2026-01-26 21:00:00.000;304,66
2;2026-01-26 20:00:00.000;308,74
2;2026-01-26 19:00:00.000;292,65
2;2026-01-26 18:00:00.000;299,3
2;2026-01-26 17:00:00.000;291,26
2;2026-01-26 16:00:00.000;309,69
2;2026-01-26 15:00:00.000;303,3
2;2026-01-26 14:00:00.000;294,68
2;2026-01-26 13:00:00.000;295,35
2;2026-01-26 12:00:00.000;294,54
2;2026-01-26 11:00:00.000;302,64
2;2026-01-26 10:00:00.000;303,92
2;2026-01-26 09:00:00.000;305,76
2;2026-01-26 08:00:00.000;304,49
2;2026-01-26 07:00:00.000;307,61
2;2026-01-26 06:00:00.000;306,8
2;2026-01-26 05:00:00.000;308,45
2;2026-01-26 04:00:00.000;296,58
2;2026-01-26 03:00:00.000;303,72
2;2026-01-26 02:00:00.000;290,17
2;2026-01-26 01:00:00.000;308,28
2;2026-01-26 00:00:00.000;296,14
2;2026-01-25 23:00:00.000;304,7
2;2026-01-25 22:00:00.000;303,72
2;2026-01-25 21:00:00.000;303,85
2;2026-01-25 20:00:00.000;307,86
2;2026-01-25 19:00:00.000;291,12
2;2026-01-25 18:00:00.000;304,19
2;2026-01-25 17:00:00.000;294,51
2;2026-01-25 16:00:00.000;294,76
2;2026-01-25 15:00:00.000;295,48
2;2026-01-25 14:00:00.000;292,33
2;2026-01-25 13:00:00.000;309,14
2;2026-01-25 12:00:00.000;307,82
2;2026-01-25 11:00:00.000;304,86
2;2026-01-25 10:00:00.000;298,4
2;2026-01-25 09:00:00.000;297,5
2;2026-01-25 08:00:00.000;295,38
2;2026-01-25 07:00:00.000;295,77
2;2026-01-25 06:00:00.000;306,34
2;2026-01-25 05:00:00.000;297,84
2;2026-01-25 04:00:00.000;302,02
2;2026-01-25 03:00:00.000;290,2
2;2026-01-25 02:00:00.000;309,1
2;2026-01-25 01:00:00.000;298,88
2;2026-01-25 00:00:00.000;299,09
2;2026-01-24 23:00:00.000;306,38
2;2026-01-24 22:00:00.000;294,8
2;2026-01-24 21:00:00.000;294,71
2;2026-01-24 20:00:00.000;300,1
2;2026-01-24 19:00:00.000;296,06
2;2026-01-24 18:00:00.000;302,98
2;2026-01-24 17:00:00.000;300,4
2;2026-01-24 16:00:00.000;301,25
2;2026-01-24 15:00:00.000;293,2
2;2026-01-24 14:00:00.000;306,76
2;2026-01-24 13:00:00.000;303
2;2026-01-24 12:00:00.000;302,22
2;2026-01-24 11:00:00.000;295,71
2;2026-01-24 10:00:00.000;298,1
2;2026-01-24 09:00:00.000;304,29
2;2026-01-24 08:00:00.000;291,44
2;2026-01-24 07:00:00.000;291
2;2026-01-24 06:00:00.000;290,82
2;2026-01-24 05:00:00.000;293,45
2;2026-01-24 04:00:00.000;291,11
2;2026-01-24 03:00:00.000;291,52
2;2026-01-24 02:00:00.000;304,96
2;2026-01-24 01:00:00.000;292,32
2;2026-01-24 00:00:00.000;296,08
2;2026-01-23 23:00:00.000;295,76
2;2026-01-23 22:00:00.000;296,62
2;2026-01-23 21:00:00.000;305,24
2;2026-01-23 20:00:00.000;295,5
2;2026-01-23 19:00:00.000;291,68
2;2026-01-23 18:00:00.000;302,99
2;2026-01-23 17:00:00.000;304,12
2;2026-01-23 16:00:00.000;301,01
2;2026-01-23 15:00:00.000;307,34
2;2026-01-23 14:00:00.000;300,03
2;2026-01-23 13:00:00.000;293,72
2;2026-01-23 12:00:00.000;294,11
2;2026-01-23 11:00:00.000;290,94
2;2026-01-23 10:00:00.000;307,67
2;2026-01-23 09:00:00.000;293,66
2;2026-01-23 08:00:00.000;304,39
2;2026-01-23 07:00:00.000;298,42
2;2026-01-23 06:00:00.000;295,48
2;2026-01-23 05:00:00.000;307,84
2;2026-01-23 04:00:00.000;302,51
2;2026-01-23 03:00:00.000;308,15
2;2026-01-23 02:00:00.000;304,74
2;2026-01-23 01:00:00.000;306,53
2;2026-01-23 00:00:00.000;305,82
2;2026-01-22 23:00:00.000;300,49
2;2026-01-22 22:00:00.000;300,62
2;2026-01-22 21:00:00.000;298,62
2;2026-01-22 20:00:00.000;297,47
2;2026-01-22 19:00:00.000;300,65
2;2026-01-22 18:00:00.000;305,21
2;2026-01-22 17:00:00.000;303,37
2;2026-01-22 16:00:00.000;300,61
2;2026-01-22 15:00:00.000;301,23
2;2026-01-22 14:00:00.000;291,79
2;2026-01-22 13:00:00.000;299,96
2;2026-01-22 12:00:00.000;292,62
2;2026-01-22 11:00:00.000;326,99
2;2026-01-22 10:00:00.000;331,11
2;2026-01-22 09:00:00.000;338,23
2;2026-01-22 08:00:00.000;305,34
2;2026-01-22 07:00:00.000;309,33
2;2026-01-22 06:00:00.000;290,76
2;2026-01-22 05:00:00.000;291,73
2;2026-01-22 04:00:00.000;309,49
2;2026-01-22 03:00:00.000;308,83
2;2026-01-22 02:00:00.000;297,46
2;2026-01-22 01:00:00.000;298,89
2;2026-01-22 00:00:00.000;298,46
2;2026-01-21 23:00:00.000;300,46
2;2026-01-21 22:00:00.000;291,91
2;2026-01-21 21:00:00.000;305,62
2;2026-01-21 20:00:00.000;300,31
2;2026-01-21 19:00:00.000;307,4
2;2026-01-21 18:00:00.000;302,3
2;2026-01-21 17:00:00.000;305,93
2;2026-01-21 16:00:00.000;300,21
2;2026-01-21 15:00:00.000;291,26
2;2026-01-21 14:00:00.000;303,19
2;2026-01-21 13:00:00.000;307,78
2;2026-01-21 12:00:00.000;293,12
2;2026-01-21 11:00:00.000;304,2
2;2026-01-21 10:00:00.000;303,54
2;2026-01-21 09:00:00.000;309,43
2;2026-01-21 08:00:00.000;298,88
2;2026-01-21 07:00:00.000;308,65
2;2026-01-21 06:00:00.000;302,55
2;2026-01-21 05:00:00.000;298,2
2;2026-01-21 04:00:00.000;306,79
2;2026-01-21 03:00:00.000;298,43
2;2026-01-21 02:00:00.000;295,28
2;2026-01-21 01:00:00.000;303,77
2;2026-01-21 00:00:00.000;302,6
2;2026-01-20 23:00:00.000;294,12
2;2026-01-20 22:00:00.000;293,44
2;2026-01-20 21:00:00.000;290,98
2;2026-01-20 20:00:00.000;308,36
2;2026-01-20 19:00:00.000;292,37
2;2026-01-20 18:00:00.000;301,76
2;2026-01-20 17:00:00.000;300,24
2;2026-01-20 16:00:00.000;295,45
2;2026-01-20 15:00:00.000;297,33
2;2026-01-20 14:00:00.000;298,35
2;2026-01-20 13:00:00.000;297,47
2;2026-01-20 12:00:00.000;290,14
2;2026-01-20 11:00:00.000;295,7
2;2026-01-20 10:00:00.000;299,06
2;2026-01-20 09:00:00.000;294,98
2;2026-01-20 08:00:00.000;300,96
2;2026-01-20 07:00:00.000;305,87
2;2026-01-20 06:00:00.000;291,99
2;2026-01-20 05:00:00.000;291,93
2;2026-01-20 04:00:00.000;292,61
2;2026-01-20 03:00:00.000;294,6
2;2026-01-20 02:00:00.000;292,6
2;2026-01-20 01:00:00.000;293,48
2;2026-01-20 00:00:00.000;292,49
2;2026-01-19 23:00:00.000;291,47
2;2026-01-19 22:00:00.000;308
2;2026-01-19 21:00:00.000;298,59
2;2026-01-19 20:00:00.000;303,62
2;2026-01-19 19:00:00.000;302,88
2;2026-01-19 18:00:00.000;306,64
2;2026-01-19 17:00:00.000;297,34
2;2026-01-19 16:00:00.000;303,16
2;2026-01-19 15:00:00.000;301,69
2;2026-01-19 14:00:00.000;309,46
2;2026-01-19 13:00:00.000;307,09
2;2026-01-19 12:00:00.000;307,08
2;2026-01-19 11:00:00.000;309,37
2;2026-01-19 10:00:00.000;305,38
2;2026-01-19 09:00:00.000;291,62
2;2026-01-19 08:00:00.000;290,06
2;2026-01-19 07:00:00.000;294,24
2;2026-01-19 06:00:00.000;309,63
2;2026-01-19 05:00:00.000;298,76
2;2026-01-19 04:00:00.000;300,2
2;2026-01-19 03:00:00.000;300,17
2;2026-01-19 02:00:00.000;301,71
2;2026-01-19 01:00:00.000;291,5
2;2026-01-19 00:00:00.000;292,68
2;2026-01-18 23:00:00.000;301,15
2;2026-01-18 22:00:00.000;291,29
2;2026-01-18 21:00:00.000;308,1
2;2026-01-18 20:00:00.000;296,6
2;2026-01-18 19:00:00.000;308,71
2;2026-01-18 18:00:00.000;309,38
2;2026-01-18 17:00:00.000;301,2
2;2026-01-18 16:00:00.000;298,45
2;2026-01-18 15:00:00.000;299,12
2;2026-01-18 14:00:00.000;296,81
2;2026-01-18 13:00:00.000;305
2;2026-01-18 12:00:00.000;309,36
2;2026-01-18 11:00:00.000;301,61
2;2026-01-18 10:00:00.000;303,96
2;2026-01-18 09:00:00.000;302,92
2;2026-01-18 08:00:00.000;294,9
2;2026-01-18 07:00:00.000;309,97
2;2026-01-18 06:00:00.000;301,45
2;2026-01-18 05:00:00.000;309,16
2;2026-01-18 04:00:00.000;302,33
2;2026-01-18 03:00:00.000;292,89
2;2026-01-18 02:00:00.000;296,97
2;2026-01-18 01:00:00.000;293,37
2;2026-01-18 00:00:00.000;309,91
2;2026-01-17 23:00:00.000;295,23
2;2026-01-17 22:00:00.000;295,16
2;2026-01-17 21:00:00.000;306,89
2;2026-01-17 20:00:00.000;298,09
2;2026-01-17 19:00:00.000;294,59
2;2026-01-17 18:00:00.000;306,93
2;2026-01-17 17:00:00.000;302,34
2;2026-01-17 16:00:00.000;304,49
2;2026-01-17 15:00:00.000;304,7
2;2026-01-17 14:00:00.000;301,42
2;2026-01-17 13:00:00.000;292,16
2;2026-01-17 12:00:00.000;307,4
2;2026-01-17 11:00:00.000;302,26
2;2026-01-17 10:00:00.000;306,56
2;2026-01-17 09:00:00.000;297,65
2;2026-01-17 08:00:00.000;294,95
2;2026-01-17 07:00:00.000;291,53
2;2026-01-17 06:00:00.000;303,8
2;2026-01-17 05:00:00.000;300,84
2;2026-01-17 04:00:00.000;303,28
2;2026-01-17 03:00:00.000;309,57
2;2026-01-17 02:00:00.000;305,9
2;2026-01-17 01:00:00.000;302,79
2;2026-01-17 00:00:00.000;305,35
2;2026-01-16 23:00:00.000;294,17
2;2026-01-16 22:00:00.000;295,46
2;2026-01-16 21:00:00.000;309,37
2;2026-01-16 20:00:00.000;303,51
2;2026-01-16 19:00:00.000;299,14
2;2026-01-16 18:00:00.000;293,98
2;2026-01-16 17:00:00.000;306,61
2;2026-01-16 16:00:00.000;292,71
2;2026-01-16 15:00:00.000;308,46
2;2026-01-16 14:00:00.000;295,72
2;2026-01-16 13:00:00.000;295,58
2;2026-01-16 12:00:00.000;295,4
2;2026-01-16 11:00:00.000;295,78
2;2026-01-16 10:00:00.000;297,69
2;2026-01-16 09:00:00.000;301,47
2;2026-01-16 08:00:00.000;300,32
2;2026-01-16 07:00:00.000;293,97
2;2026-01-16 06:00:00.000;295,9
2;2026-01-16 05:00:00.000;307,69
2;2026-01-16 04:00:00.000;309,58
2;2026-01-16 03:00:00.000;309,57
2;2026-01-16 02:00:00.000;305,62
2;2026-01-16 01:00:00.000;291,99
2;2026-01-16 00:00:00.000;306,09
2;2026-01-15 23:00:00.000;291,37
2;2026-01-15 22:00:00.000;298,3
2;2026-01-15 21:00:00.000;302,44
2;2026-01-15 20:00:00.000;303,95
2;2026-01-15 19:00:00.000;300,3
2;2026-01-15 18:00:00.000;306,26
2;2026-01-15 17:00:00.000;308,19
2;2026-01-15 16:00:00.000;298,13
2;2026-01-15 15:00:00.000;304,08
2;2026-01-15 14:00:00.000;302,66
2;2026-01-15 13:00:00.000;294,1
2;2026-01-15 12:00:00.000;291,68
2;2026-01-15 11:00:00.000;293,03
2;2026-01-15 10:00:00.000;308,27
2;2026-01-15 09:00:00.000;305,07
2;2026-01-15 08:00:00.000;296,02
2;2026-01-15 07:00:00.000;302,65
2;2026-01-15 06:00:00.000;292,25
2;2026-01-15 05:00:00.000;300,5
2;2026-01-15 04:00:00.000;304,74
2;2026-01-15 03:00:00.000;307,3
2;2026-01-15 02:00:00.000;302,7
2;2026-01-15 01:00:00.000;298,29
2;2026-01-15 00:00:00.000;294,72
2;2026-01-14 23:00:00.000;301,39
2;2026-01-14 22:00:00.000;292,46
2;2026-01-14 21:00:00.000;295,55
2;2026-01-14 20:00:00.000;303,43
2;2026-01-14 19:00:00.000;307,54
2;2026-01-14 18:00:00.000;306,96
2;2026-01-14 17:00:00.000;295,94
2;2026-01-14 16:00:00.000;307,67
2;2026-01-14 15:00:00.000;297,84
2;2026-01-14 14:00:00.000;293,18
2;2026-01-14 13:00:00.000;300,07
2;2026-01-14 12:00:00.000;302,92
2;2026-01-14 11:00:00.000;290,03
2;2026-01-14 10:00:00.000;304,15
2;2026-01-14 09:00:00.000;301,02
2;2026-01-14 08:00:00.000;309,01
2;2026-01-14 07:00:00.000;299,25
2;2026-01-14 06:00:00.000;299,98
2;2026-01-14 05:00:00.000;298,72
2;2026-01-14 04:00:00.000;306,72
2;2026-01-14 03:00:00.000;303,54
2;2026-01-14 02:00:00.000;296,14
2;2026-01-14 01:00:00.000;299,1
2;2026-01-14 00:00:00.000;290,03
2;2026-01-13 23:00:00.000;298,93
2;2026-01-13 22:00:00.000;308,91
2;2026-01-13 21:00:00.000;294,06
2;2026-01-13 20:00:00.000;290,2
2;2026-01-13 19:00:00.000;300,06
2;2026-01-13 18:00:00.000;293,56
2;2026-01-13 17:00:00.000;302,36
2;2026-01-13 16:00:00.000;297,4
2;2026-01-13 15:00:00.000;306,18
2;2026-01-13 14:00:00.000;297,5
2;2026-01-13 13:00:00.000;307,56
2;2026-01-13 12:00:00.000;292,71
2;2026-01-13 11:00:00.000;290,31
2;2026-01-13 10:00:00.000;290,42
2;2026-01-13 09:00:00.000;306,7
2;2026-01-13 08:00:00.000;306,89
2;2026-01-13 07:00:00.000;308,98
2;2026-01-13 06:00:00.000;290,98
2;2026-01-13 05:00:00.000;309,04
2;2026-01-13 04:00:00.000;295,04
2;2026-01-13 03:00:00.000;290,16
2;2026-01-13 02:00:00.000;299,36
2;2026-01-13 01:00:00.000;306,96
2;2026-01-13 00:00:00.000;295,02
2;2026-01-12 23:00:00.000;305,61
2;2026-01-12 22:00:00.000;305,71
2;2026-01-12 21:00:00.000;291,52
2;2026-01-12 20:00:00.000;303,17
2;2026-01-12 19:00:00.000;301,41
2;2026-01-12 18:00:00.000;294,85
2;2026-01-12 17:00:00.000;306,27
2;2026-01-12 16:00:00.000;303,46
2;2026-01-12 15:00:00.000;300,93
2;2026-01-12 14:00:00.000;290,37
2;2026-01-12 13:00:00.000;297,4
2;2026-01-12 12:00:00.000;290,88
2;2026-01-12 11:00:00.000;331,04
2;2026-01-12 10:00:00.000;325,43
2;2026-01-12 09:00:00.000;324,94
2;2026-01-12 08:00:00.000;304,48
2;2026-01-12 07:00:00.000;292,94
2;2026-01-12 06:00:00.000;300,56
2;2026-01-12 05:00:00.000;291,19
2;2026-01-12 04:00:00.000;294,16
2;2026-01-12 03:00:00.000;309,54
2;2026-01-12 02:00:00.000;297,65
2;2026-01-12 01:00:00.000;299,57
2;2026-01-12 00:00:00.000;301,55
2;2026-01-11 23:00:00.000;300,01
2;2026-01-11 22:00:00.000;300,76
2;2026-01-11 21:00:00.000;296,66
2;2026-01-11 20:00:00.000;298,22
2;2026-01-11 19:00:00.000;300,98
2;2026-01-11 18:00:00.000;303,17
2;2026-01-11 17:00:00.000;295,34
2;2026-01-11 16:00:00.000;298,77
2;2026-01-11 15:00:00.000;303,77
2;2026-01-11 14:00:00.000;304,98
2;2026-01-11 13:00:00.000;302,45
2;2026-01-11 12:00:00.000;307
2;2026-01-11 11:00:00.000;304,33
2;2026-01-11 10:00:00.000;309,37
2;2026-01-11 09:00:00.000;306,56
2;2026-01-11 08:00:00.000;306,09
2;2026-01-11 07:00:00.000;300,67
2;2026-01-11 06:00:00.000;298,27
2;2026-01-11 05:00:00.000;308,04
2;2026-01-11 04:00:00.000;303,4
2;2026-01-11 03:00:00.000;307,54
2;2026-01-11 02:00:00.000;298,34
2;2026-01-11 01:00:00.000;300,6
2;2026-01-11 00:00:00.000;296,76
2;2026-01-10 23:00:00.000;295,78
2;2026-01-10 22:00:00.000;307,26
2;2026-01-10 21:00:00.000;304,46
2;2026-01-10 20:00:00.000;307,68
2;2026-01-10 19:00:00.000;303,99
2;2026-01-10 18:00:00.000;300,01
2;2026-01-10 17:00:00.000;290,79
2;2026-01-10 16:00:00.000;293,71
2;2026-01-10 15:00:00.000;300,33
2;2026-01-10 14:00:00.000;298,5
2;2026-01-10 13:00:00.000;299,92
2;2026-01-10 12:00:00.000;308,08
2;2026-01-10 11:00:00.000;298,6
2;2026-01-10 10:00:00.000;293,44
2;2026-01-10 09:00:00.000;290,13
2;2026-01-10 08:00:00.000;292,29
2;2026-01-10 07:00:00.000;306,5
2;2026-01-10 06:00:00.000;301,24
2;2026-01-10 05:00:00.000;298,51
2;2026-01-10 04:00:00.000;300,23
2;2026-01-10 03:00:00.000;299,17
2;2026-01-10 02:00:00.000;303,48
2;2026-01-10 01:00:00.000;306,16
2;2026-01-10 00:00:00.000;303,15
2;2026-01-09 23:00:00.000;300,79
2;2026-01-09 22:00:00.000;301,82
2;2026-01-09 21:00:00.000;290,15
2;2026-01-09 20:00:00.000;306,4
2;2026-01-09 19:00:00.000;293,79
2;2026-01-09 18:00:00.000;297,32
2;2026-01-09 17:00:00.000;305,9
2;2026-01-09 16:00:00.000;303,21
2;2026-01-09 15:00:00.000;297,96
2;2026-01-09 14:00:00.000;300,3
2;2026-01-09 13:00:00.000;290,7
2;2026-01-09 12:00:00.000;292,57
2;2026-01-09 11:00:00.000;302,18
2;2026-01-09 10:00:00.000;294,34
2;2026-01-09 09:00:00.000;305,77
2;2026-01-09 08:00:00.000;303,54
2;2026-01-09 07:00:00.000;292,46
2;2026-01-09 06:00:00.000;308,19
2;2026-01-09 05:00:00.000;298,91
2;2026-01-09 04:00:00.000;292,14
2;2026-01-09 03:00:00.000;290,94
2;2026-01-09 02:00:00.000;293,84
2;2026-01-09 01:00:00.000;300,86
2;2026-01-09 00:00:00.000;307,28
2;2026-01-08 23:00:00.000;294,6
2;2026-01-08 22:00:00.000;301,73
2;2026-01-08 21:00:00.000;301,43
2;2026-01-08 20:00:00.000;308,51
2;2026-01-08 19:00:00.000;301,63
2;2026-01-08 18:00:00.000;296,31
2;2026-01-08 17:00:00.000;292,33
2;2026-01-08 16:00:00.000;304,44
2;2026-01-08 15:00:00.000;296,44
2;2026-01-08 14:00:00.000;304,2
2;2026-01-08 13:00:00.000;307,5
2;2026-01-08 12:00:00.000;300,65
2;2026-01-08 11:00:00.000;309,49
2;2026-01-08 10:00:00.000;296,14
2;2026-01-08 09:00:00.000;308,6
2;2026-01-08 08:00:00.000;301,02
2;2026-01-08 07:00:00.000;301
2;2026-01-08 06:00:00.000;303,98
2;2026-01-08 05:00:00.000;301,63
2;2026-01-08 04:00:00.000;303,29
2;2026-01-08 03:00:00.000;305,75
2;2026-01-08 02:00:00.000;292,65
2;2026-01-08 01:00:00.000;303,04
2;2026-01-08 00:00:00.000;299,9
2;2026-01-07 23:00:00.000;290,03
2;2026-01-07 22:00:00.000;290,69
2;2026-01-07 21:00:00.000;304,4
2;2026-01-07 20:00:00.000;298,86
2;2026-01-07 19:00:00.000;308,83
2;2026-01-07 18:00:00.000;301,57
2;2026-01-07 17:00:00.000;296
2;2026-01-07 16:00:00.000;302,64
2;2026-01-07 15:00:00.000;299,2
2;2026-01-07 14:00:00.000;308,51
2;2026-01-07 13:00:00.000;302,14
2;2026-01-07 12:00:00.000;309,71
2;2026-01-07 11:00:00.000;294,78
2;2026-01-07 10:00:00.000;292,86
2;2026-01-07 09:00:00.000;297,44
2;2026-01-07 08:00:00.000;298,85
2;2026-01-07 07:00:00.000;292,35
2;2026-01-07 06:00:00.000;301,04
2;2026-01-07 05:00:00.000;295,54
2;2026-01-07 04:00:00.000;304,39
2;2026-01-07 03:00:00.000;291,65
2;2026-01-07 02:00:00.000;293,46
2;2026-01-07 01:00:00.000;306,38
2;2026-01-07 00:00:00.000;300,08
2;2026-01-06 23:00:00.000;302,06
2;2026-01-06 22:00:00.000;306,36
2;2026-01-06 21:00:00.000;292,09
2;2026-01-06 20:00:00.000;308,38
2;2026-01-06 19:00:00.000;299,03
2;2026-01-06 18:00:00.000;299,59
2;2026-01-06 17:00:00.000;304,79
2;2026-01-06 16:00:00.000;298,3
2;2026-01-06 15:00:00.000;301,49
2;2026-01-06 14:00:00.000;307,44
2;2026-01-06 13:00:00.000;291,9
2;2026-01-06 12:00:00.000;301,25
2;2026-01-06 11:00:00.000;294,7
2;2026-01-06 10:00:00.000;308,09
2;2026-01-06 09:00:00.000;305,16
2;2026-01-06 08:00:00.000;292,87
2;2026-01-06 07:00:00.000;303,27
2;2026-01-06 06:00:00.000;294,62
2;2026-01-06 05:00:00.000;295,99
2;2026-01-06 04:00:00.000;306,72
2;2026-01-06 03:00:00.000;290,2
2;2026-01-06 02:00:00.000;295,61
2;2026-01-06 01:00:00.000;291,42
2;2026-01-06 00:00:00.000;299,66
2;2026-01-05 23:00:00.000;302,6
2;2026-01-05 22:00:00.000;308,08
2;2026-01-05 21:00:00.000;306,35
2;2026-01-05 20:00:00.000;301,76
2;2026-01-05 19:00:00.000;290,68
2;2026-01-05 18:00:00.000;308,49
2;2026-01-05 17:00:00.000;290,31
2;2026-01-05 16:00:00.000;309,85
2;2026-01-05 15:00:00.000;294,34
2;2026-01-05 14:00:00.000;309,84
2;2026-01-05 13:00:00.000;298,44
2;2026-01-05 12:00:00.000;298,08
2;2026-01-05 11:00:00.000;308,16
